"id_maquina","n_intervalo","tiempo_entre","evento","antiguedad_ini","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M316",11,200.39,0,9.626,"Acabado","Importante","C",0.56,"Correctivo",NA
"M317",1,193.33,1,5.241,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",2,302.36,1,5.771,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",3,18.41,1,6.599,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",4,59.42,1,6.65,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",5,117.85,1,6.812,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",6,190.91,1,7.135,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",7,246.68,1,7.658,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",8,331.05,0,8.334,"Mecanizado","Importante","B",0.776,"Correctivo",NA
"M318",1,12.21,1,7.534,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",2,315.66,1,7.568,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",3,60.28,1,8.433,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",4,535.85,1,8.598,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",5,142.96,1,10.066,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",6,393.04,0,10.457,"Acabado","Auxiliar","A",0.663,"Preventivo",120
"M319",1,471.93,1,3.707,"Acabado","Importante","A",0.539,"Preventivo",90
"M319",2,988.07,0,5,"Acabado","Importante","A",0.539,"Preventivo",90
"M320",1,8.39,1,5.825,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",2,173.81,1,5.848,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",3,285.3,1,6.324,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",4,210.75,1,7.105,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",5,151.05,1,7.683,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",6,217.51,1,8.097,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",7,280.48,1,8.693,"Acabado","Critica","C",0.55,"Correctivo",NA
"M320",8,132.72,0,9.461,"Acabado","Critica","C",0.55,"Correctivo",NA
"M321",1,477.32,1,7.452,"Acabado","Importante","C",0.546,"Preventivo",90
"M321",2,74.25,1,8.76,"Acabado","Importante","C",0.546,"Preventivo",90
"M321",3,465.79,1,8.963,"Acabado","Importante","C",0.546,"Preventivo",90
"M321",4,442.63,0,10.239,"Acabado","Importante","C",0.546,"Preventivo",90
"M322",1,228.67,1,2.677,"Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M322",2,178.41,1,3.303,"Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M322",3,417.41,1,3.792,"Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M322",4,635.5,0,4.936,"Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M323",1,182.25,1,6.129,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",2,88.78,1,6.628,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",3,43.23,1,6.871,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",4,17.63,1,6.99,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",5,10.94,1,7.038,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",6,324.64,1,7.068,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",7,80.38,1,7.957,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",8,202.52,1,8.178,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",9,85.04,1,8.733,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",10,385.78,1,8.965,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",11,28.85,1,10.022,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",12,9.97,0,10.101,"Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M324",1,1460,0,3.838,"Lijado","Auxiliar","B",0.491,"Preventivo",60
"M325",1,1460,0,1.825,"Acabado","Importante","C",0.769,"Preventivo",120
"M326",1,29.56,1,2.112,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",2,202.74,1,2.193,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",3,302.15,1,2.749,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",4,413.15,1,3.577,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",5,62.75,1,4.708,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",6,37.73,1,4.88,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",7,264.93,1,4.984,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",8,62.61,1,5.71,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",9,7.68,1,5.881,"Lijado","Importante","B",0.845,"Correctivo",NA
"M326",10,76.69,0,5.902,"Lijado","Importante","B",0.845,"Correctivo",NA
"M327",1,994.08,1,0,"Ensamblaje","Auxiliar","B",0.395,"Correctivo",NA
"M327",2,329.92,0,2.723,"Ensamblaje","Auxiliar","B",0.395,"Correctivo",NA
"M328",1,3.74,1,6.096,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",2,210.51,1,6.106,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",3,119.12,1,6.683,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",4,247.85,1,7.009,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",5,157.17,1,7.688,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",6,388.18,1,8.119,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",7,101.08,1,9.182,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",8,45.62,1,9.459,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",9,186.71,0,9.584,"Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M329",1,564.76,1,1.682,"Mecanizado","Auxiliar","B",0.86,"Preventivo",60
"M329",2,779.81,1,3.229,"Mecanizado","Auxiliar","B",0.86,"Preventivo",60
"M329",3,115.43,0,5.366,"Mecanizado","Auxiliar","B",0.86,"Preventivo",60
"M330",1,716.35,1,4.51,"Mecanizado","Auxiliar","C",0.772,"Preventivo",90
"M330",2,743.65,0,6.472,"Mecanizado","Auxiliar","C",0.772,"Preventivo",90
"M331",1,1385.78,1,7.825,"Lijado","Auxiliar","C",0.431,"Preventivo",90
"M331",2,74.22,0,11.621,"Lijado","Auxiliar","C",0.431,"Preventivo",90
"M332",1,1223.32,1,2.808,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",2,142.52,1,6.16,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",3,94.17,0,6.55,"Mecanizado","Importante","B",0.644,"Correctivo",NA
"M333",1,1326.79,1,4.671,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M333",2,133.21,0,8.306,"Ensamblaje","Critica","A",0.618,"Preventivo",120
"M334",1,1303,0,0,"Mecanizado","Auxiliar","B",0.378,"Correctivo",NA
"M335",1,484.23,1,2.529,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",2,70.36,1,3.855,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",3,748.32,1,4.048,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",4,157.08,0,6.098,"Corte","Auxiliar","C",0.644,"Preventivo",120
"M336",1,411.59,1,4.789,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",2,727.36,1,5.917,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",3,47.15,1,7.909,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",4,4.94,1,8.039,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",5,266.93,1,8.052,"Acabado","Critica","A",0.967,"Preventivo",60
"M336",6,2.03,0,8.783,"Acabado","Critica","A",0.967,"Preventivo",60
"M337",1,434.44,1,3.378,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",2,187.05,1,4.568,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",3,251.4,1,5.081,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",4,98.65,1,5.77,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",5,278.94,1,6.04,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",6,209.52,0,6.804,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M338",1,836.97,1,6.584,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",2,155.79,1,8.877,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",3,195.44,1,9.303,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",4,271.8,0,9.839,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M339",1,215.08,1,4.241,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",2,1036.76,1,4.83,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",3,7.14,1,7.671,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",4,104.99,1,7.69,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",5,88.07,1,7.978,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",6,1.76,1,8.219,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",7,6.2,0,8.224,"Corte","Importante","B",0.557,"Correctivo",NA
"M340",1,340.29,1,2.868,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",2,460.73,1,3.801,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",3,658.98,0,5.063,"Lijado","Critica","B",0.538,"Correctivo",NA
"M341",1,336.23,1,6.129,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",2,140.64,1,7.05,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",3,191.94,1,7.435,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",4,44.42,1,7.961,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",5,341.83,1,8.083,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",6,353.46,1,9.019,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",7,51.48,0,9.988,"Corte","Importante","A",0.803,"Correctivo",NA
"M342",1,262.77,1,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",2,444.24,1,0.72,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",3,227.99,0,1.937,"Acabado","Critica","C",0.417,"Preventivo",90
"M343",1,93.02,1,1.205,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",2,409.68,1,1.46,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",3,320.77,1,2.583,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",4,636.53,0,3.462,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M344",1,1013.55,1,3.808,"Ensamblaje","Auxiliar","B",0.542,"Correctivo",NA
"M344",2,134.07,1,6.585,"Ensamblaje","Auxiliar","B",0.542,"Correctivo",NA
"M344",3,312.38,0,6.952,"Ensamblaje","Auxiliar","B",0.542,"Correctivo",NA
"M345",1,1389.23,1,3.263,"Mecanizado","Importante","A",0.721,"Preventivo",120
"M345",2,70.77,0,7.069,"Mecanizado","Importante","A",0.721,"Preventivo",120
"M346",1,1460,0,0.764,"Lijado","Auxiliar","C",0.362,"Preventivo",60
"M347",1,27.34,1,0,"Corte","Importante","C",0.652,"Correctivo",NA
"M347",2,792.66,0,0.075,"Corte","Importante","C",0.652,"Correctivo",NA
"M348",1,733.57,1,3.627,"Acabado","Auxiliar","B",0.415,"Correctivo",NA
"M348",2,700.81,1,5.637,"Acabado","Auxiliar","B",0.415,"Correctivo",NA
"M348",3,25.62,0,7.557,"Acabado","Auxiliar","B",0.415,"Correctivo",NA
"M349",1,1069.21,1,7.074,"Corte","Importante","B",0.756,"Preventivo",120
"M349",2,382.63,1,10.003,"Corte","Importante","B",0.756,"Preventivo",120
"M349",3,8.15,0,11.052,"Corte","Importante","B",0.756,"Preventivo",120
"M350",1,972,0,0,"Lijado","Auxiliar","B",0.444,"Preventivo",90
"M351",1,426.04,1,2.836,"Mecanizado","Auxiliar","B",0.67,"Preventivo",60
"M351",2,1033.96,0,4.003,"Mecanizado","Auxiliar","B",0.67,"Preventivo",60
"M352",1,942.83,1,7.526,"Mecanizado","Importante","B",0.517,"Preventivo",60
"M352",2,79.48,1,10.109,"Mecanizado","Importante","B",0.517,"Preventivo",60
"M352",3,437.69,0,10.327,"Mecanizado","Importante","B",0.517,"Preventivo",60
"M353",1,189.67,1,5.071,"Ensamblaje","Auxiliar","A",0.69,"Preventivo",90
"M353",2,721.23,1,5.591,"Ensamblaje","Auxiliar","A",0.69,"Preventivo",90
"M353",3,549.1,0,7.567,"Ensamblaje","Auxiliar","A",0.69,"Preventivo",90
"M354",1,514.2,1,3.477,"Acabado","Critica","B",0.484,"Preventivo",90
"M354",2,67.9,1,4.885,"Acabado","Critica","B",0.484,"Preventivo",90
"M354",3,877.91,0,5.071,"Acabado","Critica","B",0.484,"Preventivo",90
"M355",1,136.44,1,1.652,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",2,131.49,1,2.026,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",3,256.72,1,2.386,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",4,483.01,1,3.089,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",5,208.13,1,4.413,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",6,182.25,1,4.983,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",7,61.96,0,5.482,"Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M356",1,332.2,1,0,"Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",2,253.77,1,0.91,"Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",3,11.71,1,1.605,"Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",4,424.61,1,1.637,"Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",5,51.71,0,2.801,"Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M357",1,153.05,1,3.504,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",2,59.24,1,3.923,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",3,288.26,1,4.086,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",4,211.85,1,4.875,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",5,608.87,1,5.456,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",6,138.73,0,7.124,"Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M358",1,172.52,1,7.49,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",2,42.94,1,7.963,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",3,61.86,1,8.081,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",4,514.24,1,8.25,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",5,81.07,1,9.659,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",6,533.46,1,9.881,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",7,8.2,1,11.343,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",8,45.71,0,11.365,"Lijado","Auxiliar","B",0.73,"Preventivo",90
"M359",1,370.13,1,6.315,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",2,256.09,1,7.329,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",3,430.43,1,8.031,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",4,164.96,1,9.21,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",5,17.96,1,9.662,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",6,140.94,1,9.711,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",7,79.48,0,10.097,"Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M360",1,1347.23,1,6.819,"Ensamblaje","Auxiliar","A",0.796,"Preventivo",60
"M360",2,112.77,0,10.51,"Ensamblaje","Auxiliar","A",0.796,"Preventivo",60
"M361",1,1460,0,0.696,"Lijado","Auxiliar","B",0.879,"Preventivo",90
"M362",1,224.89,1,7.671,"Ensamblaje","Importante","A",0.62,"Preventivo",90
"M362",2,800.43,1,8.287,"Ensamblaje","Importante","A",0.62,"Preventivo",90
"M362",3,434.68,0,10.48,"Ensamblaje","Importante","A",0.62,"Preventivo",90
"M363",1,1010.43,1,3.381,"Ensamblaje","Importante","B",0.871,"Preventivo",90
"M363",2,382.04,1,6.149,"Ensamblaje","Importante","B",0.871,"Preventivo",90
"M363",3,67.53,0,7.196,"Ensamblaje","Importante","B",0.871,"Preventivo",90
"M364",1,153.31,1,8,"Ensamblaje","Auxiliar","A",0.72,"Preventivo",90
"M364",2,1306.69,0,8.42,"Ensamblaje","Auxiliar","A",0.72,"Preventivo",90
"M365",1,278.08,1,3.386,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",2,44.14,1,4.148,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",3,220.4,1,4.269,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",4,549.19,1,4.873,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",5,289.25,1,6.378,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",6,78.94,0,7.17,"Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M366",1,64.78,1,0,"Mecanizado","Auxiliar","A",0.803,"Correctivo",NA
"M366",2,156.56,1,0.177,"Mecanizado","Auxiliar","A",0.803,"Correctivo",NA
"M366",3,483.66,0,0.606,"Mecanizado","Auxiliar","A",0.803,"Correctivo",NA
"M367",1,1115,0,0,"Mecanizado","Auxiliar","B",0.67,"Preventivo",60
"M368",1,127.61,1,4.496,"Corte","Importante","B",0.716,"Preventivo",90
"M368",2,1332.39,0,4.846,"Corte","Importante","B",0.716,"Preventivo",90
"M369",1,1113,0,0,"Ensamblaje","Auxiliar","C",0.75,"Correctivo",NA
"M370",1,412.24,1,6.532,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",2,155.5,1,7.661,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",3,122.22,1,8.087,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",4,72.31,1,8.422,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",5,214.81,1,8.62,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",6,293.01,1,9.208,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",7,189.92,0,10.011,"Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M371",1,34.66,1,5.816,"Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",2,335.7,1,5.911,"Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",3,845.1,1,6.831,"Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",4,221.73,1,9.146,"Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",5,22.81,0,9.754,"Ensamblaje","Importante","A",0.509,"Preventivo",120
"M372",1,1437.18,1,2.074,"Corte","Auxiliar","C",0.705,"Preventivo",120
"M372",2,22.82,0,6.011,"Corte","Auxiliar","C",0.705,"Preventivo",120
"M373",1,1304,0,0,"Ensamblaje","Importante","B",0.798,"Correctivo",NA
"M374",1,13.73,1,0,"Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M374",2,236.28,1,0.038,"Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M374",3,5,1,0.685,"Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M374",4,492.99,0,0.699,"Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M375",1,231.69,1,0,"Lijado","Auxiliar","B",0.417,"Correctivo",NA
"M375",2,64.64,1,0.635,"Lijado","Auxiliar","B",0.417,"Correctivo",NA
"M375",3,467.68,0,0.812,"Lijado","Auxiliar","B",0.417,"Correctivo",NA
"M376",1,299.47,1,1.803,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",2,157.47,1,2.623,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",3,294.85,1,3.055,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",4,196.61,1,3.862,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",5,29.91,1,4.401,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",6,29.81,1,4.483,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",7,294.1,1,4.565,"Acabado","Importante","C",0.504,"Correctivo",NA
"M376",8,157.77,0,5.37,"Acabado","Importante","C",0.504,"Correctivo",NA
"M377",1,1460,0,3.079,"Ensamblaje","Auxiliar","A",0.637,"Preventivo",120
"M378",1,617,0,0,"Corte","Critica","B",0.876,"Preventivo",60
"M379",1,1247.68,1,2.093,"Lijado","Auxiliar","A",0.471,"Preventivo",90
"M379",2,212.32,0,5.511,"Lijado","Auxiliar","A",0.471,"Preventivo",90
"M380",1,131.5,1,2.123,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",2,77.41,1,2.484,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",3,29.08,1,2.696,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",4,256.29,1,2.775,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",5,492.18,1,3.477,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",6,58.71,1,4.826,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",7,238.89,1,4.987,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",8,7.92,1,5.641,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",9,70.18,1,5.663,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",10,12.27,1,5.855,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",11,67.42,1,5.889,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",12,18.14,0,6.074,"Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M381",1,214.9,1,1.205,"Corte","Auxiliar","C",0.931,"Preventivo",90
"M381",2,793.37,1,1.794,"Corte","Auxiliar","C",0.931,"Preventivo",90
"M381",3,153.24,1,3.968,"Corte","Auxiliar","C",0.931,"Preventivo",90
"M381",4,298.49,0,4.388,"Corte","Auxiliar","C",0.931,"Preventivo",90
"M382",1,452.38,1,1.718,"Acabado","Auxiliar","A",0.597,"Correctivo",NA
"M382",2,1007.62,0,2.957,"Acabado","Auxiliar","A",0.597,"Correctivo",NA
"M383",1,214.19,1,1.685,"Corte","Auxiliar","A",0.349,"Correctivo",NA
"M383",2,589.9,1,2.272,"Corte","Auxiliar","A",0.349,"Correctivo",NA
"M383",3,158.62,1,3.888,"Corte","Auxiliar","A",0.349,"Correctivo",NA
"M383",4,497.3,0,4.322,"Corte","Auxiliar","A",0.349,"Correctivo",NA
"M384",1,236.91,1,3.874,"Acabado","Auxiliar","A",0.386,"Preventivo",120
"M384",2,967.03,1,4.523,"Acabado","Auxiliar","A",0.386,"Preventivo",120
"M384",3,34.12,1,7.172,"Acabado","Auxiliar","A",0.386,"Preventivo",120
"M384",4,221.94,0,7.266,"Acabado","Auxiliar","A",0.386,"Preventivo",120
"M385",1,234.24,1,0,"Acabado","Auxiliar","A",0.636,"Preventivo",60
"M385",2,468.28,1,0.642,"Acabado","Auxiliar","A",0.636,"Preventivo",60
"M385",3,147.48,0,1.925,"Acabado","Auxiliar","A",0.636,"Preventivo",60
"M386",1,1206.58,1,2.814,"Ensamblaje","Critica","B",0.837,"Correctivo",NA
"M386",2,203.41,1,6.119,"Ensamblaje","Critica","B",0.837,"Correctivo",NA
"M386",3,50.01,0,6.677,"Ensamblaje","Critica","B",0.837,"Correctivo",NA
"M387",1,758.22,1,5.252,"Lijado","Critica","C",0.708,"Preventivo",60
"M387",2,701.78,0,7.329,"Lijado","Critica","C",0.708,"Preventivo",60
"M388",1,219.29,1,1.973,"Corte","Auxiliar","A",0.434,"Correctivo",NA
"M388",2,161.2,1,2.573,"Corte","Auxiliar","A",0.434,"Correctivo",NA
"M388",3,528.37,1,3.015,"Corte","Auxiliar","A",0.434,"Correctivo",NA
"M388",4,551.14,0,4.463,"Corte","Auxiliar","A",0.434,"Correctivo",NA
"M389",1,860.56,1,3.923,"Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M389",2,103.74,1,6.281,"Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M389",3,405.04,1,6.565,"Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M389",4,90.66,0,7.675,"Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M390",1,41.1,1,2.058,"Lijado","Importante","B",0.541,"Preventivo",120
"M390",2,711.55,1,2.17,"Lijado","Importante","B",0.541,"Preventivo",120
"M390",3,163.47,1,4.12,"Lijado","Importante","B",0.541,"Preventivo",120
"M390",4,438.07,1,4.567,"Lijado","Importante","B",0.541,"Preventivo",120
"M390",5,105.81,0,5.768,"Lijado","Importante","B",0.541,"Preventivo",120
"M391",1,680.13,1,6.225,"Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M391",2,548.27,1,8.088,"Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M391",3,196.56,1,9.59,"Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M391",4,35.03,0,10.129,"Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M392",1,582.16,1,0,"Corte","Auxiliar","B",0.382,"Preventivo",60
"M392",2,195.06,1,1.595,"Corte","Auxiliar","B",0.382,"Preventivo",60
"M392",3,524.78,0,2.129,"Corte","Auxiliar","B",0.382,"Preventivo",60
"M393",1,762.01,1,7.586,"Corte","Critica","A",0.203,"Correctivo",NA
"M393",2,697.99,0,9.674,"Corte","Critica","A",0.203,"Correctivo",NA
"M394",1,357.63,1,0,"Lijado","Importante","C",0.807,"Correctivo",NA
"M394",2,430.8,1,0.98,"Lijado","Importante","C",0.807,"Correctivo",NA
"M394",3,441.57,0,2.16,"Lijado","Importante","C",0.807,"Correctivo",NA
"M395",1,440.67,1,2.567,"Corte","Auxiliar","C",0.748,"Preventivo",120
"M395",2,1019.33,0,3.774,"Corte","Auxiliar","C",0.748,"Preventivo",120
"M396",1,417.53,1,6.551,"Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M396",2,247.13,1,7.695,"Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M396",3,67.53,1,8.372,"Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M396",4,727.81,0,8.557,"Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M397",1,169.39,1,6.282,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",2,285.52,1,6.746,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",3,106.66,1,7.529,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",4,1.56,1,7.821,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",5,64.86,1,7.825,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",6,1.64,1,8.003,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",7,106.73,1,8.007,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",8,609.64,1,8.3,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",9,60.51,1,9.97,"Acabado","Critica","A",0.606,"Correctivo",NA
"M397",10,53.49,0,10.136,"Acabado","Critica","A",0.606,"Correctivo",NA
