"id_maquina","mes","tstart","tstop","exposicion","n_fallos","fallo","antiguedad","dias_desde_mant","mant_reciente","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M007",10,270,300,30,0,0,2.992,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",11,300,330,30,0,0,3.074,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",12,330,360,30,0,0,3.156,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",13,360,390,30,0,0,3.238,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",14,390,420,30,0,0,3.321,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",15,420,450,30,0,0,3.403,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",16,450,480,30,0,0,3.485,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",17,480,510,30,1,1,3.567,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",18,510,540,30,0,0,3.649,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",19,540,570,30,1,1,3.732,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",20,570,600,30,0,0,3.814,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",21,600,630,30,0,0,3.896,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",22,630,660,30,0,0,3.978,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",23,660,690,30,0,0,4.06,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",24,690,720,30,0,0,4.142,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",25,720,750,30,0,0,4.225,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",26,750,780,30,0,0,4.307,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",27,780,810,30,0,0,4.389,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",28,810,840,30,0,0,4.471,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",29,840,870,30,0,0,4.553,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",30,870,900,30,0,0,4.636,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",31,900,930,30,0,0,4.718,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",32,930,960,30,0,0,4.8,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",33,960,990,30,0,0,4.882,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",34,990,1020,30,0,0,4.964,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",35,1020,1050,30,0,0,5.047,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",36,1050,1080,30,1,1,5.129,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",37,1080,1110,30,0,0,5.211,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",38,1110,1140,30,0,0,5.293,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",39,1140,1170,30,0,0,5.375,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",40,1170,1200,30,1,1,5.458,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",41,1200,1230,30,0,0,5.54,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",42,1230,1260,30,1,1,5.622,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",43,1260,1290,30,0,0,5.704,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",44,1290,1320,30,0,0,5.786,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",45,1320,1350,30,0,0,5.868,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",46,1350,1380,30,0,0,5.951,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",47,1380,1410,30,0,0,6.033,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",48,1410,1440,30,0,0,6.115,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M007",49,1440,1460,20,0,0,6.184,NA,0,"Ensamblaje","Auxiliar","B",0.711,"Correctivo",NA
"M008",1,792,822,30,1,1,0.041,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",2,822,852,30,0,0,0.123,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",3,852,882,30,0,0,0.205,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",4,882,912,30,0,0,0.288,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",5,912,942,30,0,0,0.37,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",6,942,972,30,0,0,0.452,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",7,972,1002,30,0,0,0.534,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",8,1002,1032,30,0,0,0.616,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",9,1032,1062,30,0,0,0.699,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",10,1062,1092,30,0,0,0.781,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",11,1092,1122,30,0,0,0.863,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",12,1122,1152,30,0,0,0.945,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",13,1152,1182,30,0,0,1.027,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",14,1182,1212,30,0,0,1.11,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",15,1212,1242,30,0,0,1.192,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",16,1242,1272,30,1,1,1.274,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",17,1272,1302,30,0,0,1.356,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",18,1302,1332,30,0,0,1.438,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",19,1332,1362,30,0,0,1.521,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",20,1362,1392,30,0,0,1.603,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",21,1392,1422,30,0,0,1.685,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",22,1422,1452,30,0,0,1.767,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M008",23,1452,1460,8,0,0,1.819,NA,0,"Corte","Auxiliar","B",0.652,"Correctivo",NA
"M009",1,295,325,30,0,0,0.041,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",2,325,355,30,0,0,0.123,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",3,355,385,30,0,0,0.205,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",4,385,415,30,0,0,0.288,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",5,415,445,30,0,0,0.37,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",6,445,475,30,0,0,0.452,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",7,475,505,30,0,0,0.534,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",8,505,535,30,0,0,0.616,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",9,535,565,30,0,0,0.699,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",10,565,595,30,0,0,0.781,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",11,595,625,30,1,1,0.863,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",12,625,655,30,0,0,0.945,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",13,655,685,30,0,0,1.027,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",14,685,715,30,1,1,1.11,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",15,715,745,30,0,0,1.192,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",16,745,775,30,0,0,1.274,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",17,775,805,30,0,0,1.356,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",18,805,835,30,0,0,1.438,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",19,835,865,30,0,0,1.521,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",20,865,895,30,0,0,1.603,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",21,895,925,30,0,0,1.685,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",22,925,955,30,0,0,1.767,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",23,955,985,30,0,0,1.849,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",24,985,1015,30,0,0,1.932,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",25,1015,1045,30,0,0,2.014,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",26,1045,1075,30,0,0,2.096,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",27,1075,1105,30,0,0,2.178,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",28,1105,1135,30,0,0,2.26,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",29,1135,1165,30,0,0,2.342,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",30,1165,1195,30,0,0,2.425,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",31,1195,1225,30,0,0,2.507,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",32,1225,1255,30,0,0,2.589,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",33,1255,1285,30,0,0,2.671,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",34,1285,1315,30,0,0,2.753,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",35,1315,1345,30,0,0,2.836,75,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",36,1345,1375,30,0,0,2.918,105,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",37,1375,1405,30,1,1,3,15,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",38,1405,1435,30,1,1,3.082,45,1,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M009",39,1435,1460,25,0,0,3.158,72.5,0,"Ensamblaje","Importante","A",0.859,"Preventivo",120
"M010",1,0,30,30,0,0,1.153,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",2,30,60,30,0,0,1.236,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",3,60,90,30,0,0,1.318,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",4,90,120,30,0,0,1.4,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",5,120,150,30,0,0,1.482,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",6,150,180,30,0,0,1.564,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",7,180,210,30,0,0,1.647,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",8,210,240,30,0,0,1.729,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",9,240,270,30,0,0,1.811,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",10,270,300,30,0,0,1.893,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",11,300,330,30,0,0,1.975,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",12,330,360,30,0,0,2.058,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",13,360,390,30,0,0,2.14,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",14,390,420,30,0,0,2.222,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",15,420,450,30,0,0,2.304,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",16,450,480,30,0,0,2.386,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",17,480,510,30,0,0,2.468,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",18,510,540,30,0,0,2.551,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",19,540,570,30,0,0,2.633,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",20,570,600,30,0,0,2.715,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",21,600,630,30,0,0,2.797,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",22,630,660,30,0,0,2.879,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",23,660,690,30,0,0,2.962,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",24,690,720,30,0,0,3.044,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",25,720,750,30,0,0,3.126,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",26,750,780,30,0,0,3.208,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",27,780,810,30,0,0,3.29,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",28,810,840,30,0,0,3.373,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",29,840,870,30,0,0,3.455,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",30,870,900,30,0,0,3.537,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",31,900,930,30,0,0,3.619,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",32,930,960,30,0,0,3.701,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",33,960,990,30,0,0,3.784,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",34,990,1020,30,0,0,3.866,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",35,1020,1050,30,0,0,3.948,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",36,1050,1080,30,0,0,4.03,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",37,1080,1110,30,0,0,4.112,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",38,1110,1140,30,0,0,4.195,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",39,1140,1170,30,0,0,4.277,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",40,1170,1200,30,0,0,4.359,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",41,1200,1230,30,0,0,4.441,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",42,1230,1260,30,0,0,4.523,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",43,1260,1290,30,0,0,4.605,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",44,1290,1320,30,1,1,4.688,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",45,1320,1350,30,1,1,4.77,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",46,1350,1380,30,0,0,4.852,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",47,1380,1410,30,0,0,4.934,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",48,1410,1440,30,0,0,5.016,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M010",49,1440,1460,20,0,0,5.085,NA,0,"Lijado","Importante","A",0.637,"Correctivo",NA
"M011",1,433,463,30,0,0,0.041,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",2,463,493,30,0,0,0.123,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",3,493,523,30,0,0,0.205,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",4,523,553,30,0,0,0.288,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",5,553,583,30,0,0,0.37,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",6,583,613,30,0,0,0.452,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",7,613,643,30,1,1,0.534,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",8,643,673,30,1,1,0.616,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",9,673,703,30,0,0,0.699,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",10,703,733,30,0,0,0.781,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",11,733,763,30,0,0,0.863,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",12,763,793,30,0,0,0.945,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",13,793,823,30,0,0,1.027,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",14,823,853,30,0,0,1.11,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",15,853,883,30,0,0,1.192,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",16,883,913,30,0,0,1.274,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",17,913,943,30,0,0,1.356,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",18,943,973,30,1,1,1.438,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",19,973,1003,30,0,0,1.521,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",20,1003,1033,30,0,0,1.603,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",21,1033,1063,30,0,0,1.685,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",22,1063,1093,30,0,0,1.767,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",23,1093,1123,30,0,0,1.849,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",24,1123,1153,30,0,0,1.932,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",25,1153,1183,30,0,0,2.014,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",26,1183,1213,30,0,0,2.096,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",27,1213,1243,30,0,0,2.178,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",28,1243,1273,30,0,0,2.26,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",29,1273,1303,30,0,0,2.342,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",30,1303,1333,30,0,0,2.425,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",31,1333,1363,30,0,0,2.507,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",32,1363,1393,30,0,0,2.589,45,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",33,1393,1423,30,0,0,2.671,75,0,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",34,1423,1453,30,0,0,2.753,15,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M011",35,1453,1460,7,0,0,2.804,33.5,1,"Ensamblaje","Auxiliar","A",0.752,"Preventivo",90
"M012",1,0,30,30,0,0,3.332,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",2,30,60,30,0,0,3.414,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",3,60,90,30,0,0,3.496,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",4,90,120,30,0,0,3.578,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",5,120,150,30,0,0,3.66,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",6,150,180,30,0,0,3.742,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",7,180,210,30,0,0,3.825,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",8,210,240,30,0,0,3.907,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",9,240,270,30,1,1,3.989,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",10,270,300,30,0,0,4.071,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",11,300,330,30,0,0,4.153,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",12,330,360,30,0,0,4.236,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",13,360,390,30,0,0,4.318,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",14,390,420,30,0,0,4.4,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",15,420,450,30,1,1,4.482,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",16,450,480,30,0,0,4.564,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",17,480,510,30,0,0,4.647,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",18,510,540,30,1,1,4.729,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",19,540,570,30,0,0,4.811,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",20,570,600,30,0,0,4.893,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",21,600,630,30,0,0,4.975,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",22,630,660,30,0,0,5.058,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",23,660,690,30,0,0,5.14,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",24,690,720,30,0,0,5.222,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",25,720,750,30,0,0,5.304,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",26,750,780,30,0,0,5.386,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",27,780,810,30,0,0,5.468,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",28,810,840,30,0,0,5.551,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",29,840,870,30,0,0,5.633,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",30,870,900,30,0,0,5.715,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",31,900,930,30,0,0,5.797,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",32,930,960,30,0,0,5.879,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",33,960,990,30,1,1,5.962,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",34,990,1020,30,1,1,6.044,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",35,1020,1050,30,0,0,6.126,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",36,1050,1080,30,0,0,6.208,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",37,1080,1110,30,0,0,6.29,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",38,1110,1140,30,2,1,6.373,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",39,1140,1170,30,0,0,6.455,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",40,1170,1200,30,0,0,6.537,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",41,1200,1230,30,0,0,6.619,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",42,1230,1260,30,0,0,6.701,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",43,1260,1290,30,0,0,6.784,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",44,1290,1320,30,0,0,6.866,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",45,1320,1350,30,0,0,6.948,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",46,1350,1380,30,0,0,7.03,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",47,1380,1410,30,0,0,7.112,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",48,1410,1440,30,0,0,7.195,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M012",49,1440,1460,20,0,0,7.263,NA,0,"Ensamblaje","Auxiliar","A",0.674,"Correctivo",NA
"M013",1,747,777,30,0,0,0.041,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",2,777,807,30,0,0,0.123,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",3,807,837,30,0,0,0.205,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",4,837,867,30,0,0,0.288,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",5,867,897,30,0,0,0.37,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",6,897,927,30,0,0,0.452,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",7,927,957,30,0,0,0.534,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",8,957,987,30,0,0,0.616,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",9,987,1017,30,0,0,0.699,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",10,1017,1047,30,0,0,0.781,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",11,1047,1077,30,0,0,0.863,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",12,1077,1107,30,0,0,0.945,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",13,1107,1137,30,0,0,1.027,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",14,1137,1167,30,0,0,1.11,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",15,1167,1197,30,0,0,1.192,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",16,1197,1227,30,0,0,1.274,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
"M013",17,1227,1257,30,0,0,1.356,NA,0,"Lijado","Auxiliar","C",0.454,"Correctivo",NA
