"id_maquina","dia","fecha","n_orden","antiguedad_anios","tiempo_desde_anterior","tipo_averia","dias_desde_mant","turno","tiempo_parada","coste_euros","id_averia","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M220",803.954541657586,2023-03-15,1,9.718,803.95,"Mecanica",NA,"Noche",0.71,390.98,"A00659","Mecanizado","Auxiliar","C",0.26,"Correctivo",NA
"M220",1176.69970317837,2024-03-22,2,10.739,372.75,"Electronica",NA,"Tarde",0.23,698.43,"A00660","Mecanizado","Auxiliar","C",0.26,"Correctivo",NA
"M220",1210.07190184388,2024-04-25,3,10.83,33.37,"Hidraulica",NA,"Noche",0.23,255.23,"A00661","Mecanizado","Auxiliar","C",0.26,"Correctivo",NA
"M221",230.258499538293,2021-08-19,1,3.59,230.26,"Hidraulica",110,"Noche",0.88,743.47,"A00662","Lijado","Auxiliar","A",0.587,"Preventivo",120
"M221",986.562190914992,2023-09-14,2,5.662,756.3,"Mecanica",26,"Tarde",0.82,978.84,"A00663","Lijado","Auxiliar","A",0.587,"Preventivo",120
"M221",1092.51253156364,2023-12-29,3,5.952,105.95,"Electronica",12,"Tarde",0.49,882.87,"A00664","Lijado","Auxiliar","A",0.587,"Preventivo",120
"M222",315.240785933333,2021-11-12,1,7.116,315.24,"Mecanica",NA,"Mañana",1.57,673.51,"A00665","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",421.525765644386,2022-02-26,2,7.407,106.28,"Electronica",NA,"Noche",2.82,942.58,"A00666","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",479.715654417872,2022-04-25,3,7.566,58.19,"Hidraulica",NA,"Noche",3.14,880.01,"A00667","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",747.393535597017,2023-01-18,4,8.3,267.68,"Mecanica",NA,"Mañana",0.16,536.76,"A00668","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",888.008174356306,2023-06-08,5,8.685,140.61,"Hidraulica",NA,"Noche",3.34,652.17,"A00669","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",901.260440981016,2023-06-21,6,8.721,13.25,"Electronica",NA,"Noche",1.3,1290.76,"A00670","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",1147.48755340488,2024-02-22,7,9.396,246.23,"Electronica",NA,"Noche",0.77,1244.81,"A00671","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M222",1303.60044200392,2024-07-27,8,9.824,156.11,"Mecanica",NA,"Noche",1.1,631.95,"A00672","Mecanizado","Importante","C",0.467,"Correctivo",NA
"M223",323.752896939171,2021-11-20,1,8.155,323.75,"Electronica",96,"Tarde",2.19,2016.52,"A00673","Lijado","Importante","A",0.281,"Preventivo",120
"M223",1059.5786551747,2023-11-26,2,10.171,735.83,"Hidraulica",112,"Tarde",4.31,2382.16,"A00674","Lijado","Importante","A",0.281,"Preventivo",120
"M223",1143.01175304246,2024-02-18,3,10.4,83.43,"Electrica",76,"Mañana",1.03,658.75,"A00675","Lijado","Importante","A",0.281,"Preventivo",120
"M223",1378.59210264729,2024-10-10,4,11.045,235.58,"Mecanica",71,"Noche",2.46,994.82,"A00676","Lijado","Importante","A",0.281,"Preventivo",120
"M224",791.554304865422,2023-03-03,1,2.744,791.55,"Hidraulica",11,"Mañana",0.47,549.8,"A00677","Acabado","Auxiliar","B",0.801,"Preventivo",90
"M224",1150.5192966701,2024-02-25,2,3.727,358.96,"Electrica",10,"Mañana",0.47,1394.97,"A00678","Acabado","Auxiliar","B",0.801,"Preventivo",90
"M225",204.030933942879,2021-07-24,1,3.893,204.03,"Electronica",41,"Noche",0.54,1149.8,"A00679","Corte","Auxiliar","C",0.785,"Preventivo",60
"M225",502.068711768603,2022-05-18,2,4.71,298.04,"Hidraulica",39,"Noche",0.15,1246.71,"A00680","Corte","Auxiliar","C",0.785,"Preventivo",60
"M225",541.80291688093,2022-06-26,3,4.819,39.73,"Electronica",18,"Mañana",0.48,585.5,"A00681","Corte","Auxiliar","C",0.785,"Preventivo",60
"M225",978.107384774601,2023-09-06,4,6.014,436.3,"Hidraulica",35,"Mañana",0.26,902.37,"A00682","Corte","Auxiliar","C",0.785,"Preventivo",60
"M225",1244.74540231004,2024-05-29,5,6.745,266.64,"Electronica",1,"Mañana",0.31,1441.68,"A00683","Corte","Auxiliar","C",0.785,"Preventivo",60
"M226",206.987555642147,2021-07-26,1,3.696,206.99,"Hidraulica",NA,"Tarde",3.9,515.51,"A00684","Corte","Importante","A",0.448,"Correctivo",NA
"M226",380.474577047862,2022-01-16,2,4.171,173.49,"Hidraulica",NA,"Tarde",9.47,599.24,"A00685","Corte","Importante","A",0.448,"Correctivo",NA
"M226",446.963940893067,2022-03-23,3,4.353,66.49,"Mecanica",NA,"Tarde",4.75,333.19,"A00686","Corte","Importante","A",0.448,"Correctivo",NA
"M226",1299.9817741015,2024-07-23,4,6.69,853.02,"Electrica",NA,"Mañana",2.87,206.05,"A00687","Corte","Importante","A",0.448,"Correctivo",NA
"M227",3.09359231870621,2021-01-04,1,5.302,3.09,"Electrica",15,"Mañana",0.48,896.12,"A00688","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M227",186.538476672955,2021-07-06,2,5.804,183.44,"Electronica",18,"Noche",0.24,1200.49,"A00689","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M227",982.513854562538,2023-09-10,3,7.985,795.98,"Mecanica",34,"Tarde",0.31,725.76,"A00690","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M227",1290.97032986418,2024-07-14,4,8.83,308.46,"Electronica",42,"Tarde",0.28,709.89,"A00691","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M227",1400.49719793233,2024-11-01,5,9.13,109.53,"Mecanica",32,"Tarde",0.43,1720.56,"A00692","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M227",1403.35711070569,2024-11-04,6,9.138,2.86,"Mecanica",35,"Mañana",0.77,1012.62,"A00693","Mecanizado","Auxiliar","C",0.765,"Preventivo",60
"M228",630.099697078811,2022-09-23,1,2.354,630.1,"Mecanica",49,"Noche",13.64,1048.05,"A00694","Mecanizado","Critica","C",0.641,"Preventivo",90
"M228",740.220516418573,2023-01-11,2,2.655,110.12,"Hidraulica",69,"Noche",17.32,1281.78,"A00695","Mecanizado","Critica","C",0.641,"Preventivo",90
"M228",1032.55806090613,2023-10-30,3,3.456,292.34,"Mecanica",1,"Mañana",21.2,252.1,"A00696","Mecanizado","Critica","C",0.641,"Preventivo",90
"M229",1247.10506656696,2024-06-01,1,1.409,514.11,"Electrica",NA,"Tarde",0.3,397.72,"A00697","Corte","Auxiliar","C",0.774,"Correctivo",NA
"M229",1431.31784134218,2024-12-02,2,1.913,184.21,"Hidraulica",NA,"Tarde",0.46,560.2,"A00698","Corte","Auxiliar","C",0.774,"Correctivo",NA
"M230",319.851965692826,2021-11-16,1,8.328,319.85,"Mecanica",69,"Noche",0.11,1450.91,"A00699","Ensamblaje","Auxiliar","B",0.564,"Preventivo",90
"M230",661.178708952386,2022-10-24,2,9.264,341.33,"Mecanica",51,"Mañana",1.17,1377.72,"A00700","Ensamblaje","Auxiliar","B",0.564,"Preventivo",90
"M230",867.582054284401,2023-05-18,3,9.829,206.4,"Hidraulica",77,"Mañana",0.37,935.89,"A00701","Ensamblaje","Auxiliar","B",0.564,"Preventivo",90
"M230",1068.78128732345,2023-12-05,4,10.38,201.2,"Electrica",8,"Noche",0.07,1788.59,"A00702","Ensamblaje","Auxiliar","B",0.564,"Preventivo",90
"M232",57.4548560364638,2021-02-27,1,4.094,57.45,"Mecanica",54,"Mañana",0.37,287.5,"A00703","Mecanizado","Auxiliar","C",0.737,"Preventivo",120
"M232",1436.45732244826,2024-12-07,2,7.872,1379,"Electrica",113,"Tarde",0.57,509.71,"A00704","Mecanizado","Auxiliar","C",0.737,"Preventivo",120
"M233",314.215918688802,2021-11-11,1,5.768,314.22,"Electrica",65,"Tarde",6.3,2636.11,"A00705","Lijado","Importante","C",0.782,"Preventivo",120
"M233",455.840687436284,2022-04-01,2,6.156,141.62,"Electrica",86,"Noche",3.34,716.44,"A00706","Lijado","Importante","C",0.782,"Preventivo",120
"M233",590.833673454355,2022-08-14,3,6.526,134.99,"Mecanica",101,"Mañana",4.3,936.73,"A00707","Lijado","Importante","C",0.782,"Preventivo",120
"M233",992.826484546065,2023-09-20,4,7.627,401.99,"Electrica",23,"Mañana",2.74,1601.27,"A00708","Lijado","Importante","C",0.782,"Preventivo",120
"M233",1076.86194163002,2023-12-13,5,7.857,84.04,"Electrica",107,"Tarde",2.07,1327.87,"A00709","Lijado","Importante","C",0.782,"Preventivo",120
"M233",1285.12115591136,2024-07-09,6,8.428,208.26,"Electronica",76,"Mañana",0.87,1032.9,"A00710","Lijado","Importante","C",0.782,"Preventivo",120
"M233",1330.40251518181,2024-08-23,7,8.552,45.28,"Electronica",1,"Noche",4.73,2815.51,"A00711","Lijado","Importante","C",0.782,"Preventivo",120
"M234",18.9681304153055,2021-01-19,1,3.003,18.97,"Electrica",NA,"Mañana",0.23,934.71,"A00712","Corte","Auxiliar","B",0.722,"Correctivo",NA
"M234",1106.95880176895,2024-01-12,2,5.983,1087.99,"Electronica",NA,"Tarde",0.69,413.14,"A00713","Corte","Auxiliar","B",0.722,"Correctivo",NA
"M235",567.130761951441,2022-07-22,1,6.732,567.13,"Electrica",NA,"Noche",0.17,532.44,"A00714","Corte","Auxiliar","A",0.568,"Correctivo",NA
"M236",551.529048995813,2022-07-06,1,8.503,551.53,"Mecanica",103,"Tarde",0.37,476.23,"A00715","Corte","Auxiliar","B",0.746,"Preventivo",120
"M236",660.704201319255,2022-10-23,2,8.802,109.18,"Mecanica",92,"Tarde",0.27,316.81,"A00716","Corte","Auxiliar","B",0.746,"Preventivo",120
"M237",418.930716214236,2022-02-23,1,1.707,418.93,"Electronica",NA,"Tarde",3.22,2323.87,"A00717","Ensamblaje","Critica","B",0.432,"Correctivo",NA
"M237",713.683380990056,2022-12-15,2,2.514,294.75,"Mecanica",NA,"Mañana",4.48,1674.83,"A00718","Ensamblaje","Critica","B",0.432,"Correctivo",NA
"M238",884.561229588231,2023-06-04,1,6.744,884.56,"Hidraulica",NA,"Noche",0.78,951.03,"A00719","Acabado","Auxiliar","A",0.784,"Correctivo",NA
"M238",902.603996401187,2023-06-22,2,6.793,18.04,"Hidraulica",NA,"Tarde",0.55,409.59,"A00720","Acabado","Auxiliar","A",0.784,"Correctivo",NA
"M238",1238.30463684374,2024-05-23,3,7.713,335.7,"Hidraulica",NA,"Mañana",0.24,1503.07,"A00721","Acabado","Auxiliar","A",0.784,"Correctivo",NA
"M238",1273.46538341558,2024-06-27,4,7.809,35.16,"Electronica",NA,"Noche",0.63,366.45,"A00722","Acabado","Auxiliar","A",0.784,"Correctivo",NA
"M238",1366.4502094551,2024-09-28,5,8.064,92.98,"Electrica",NA,"Tarde",0.3,903.75,"A00723","Acabado","Auxiliar","A",0.784,"Correctivo",NA
"M239",283.825315747177,2021-10-11,1,5.128,283.83,"Electrica",NA,"Noche",3.35,501.27,"A00724","Mecanizado","Importante","C",0.693,"Correctivo",NA
"M239",509.378399113426,2022-05-25,2,5.746,225.55,"Electrica",NA,"Mañana",1.11,1037.36,"A00725","Mecanizado","Importante","C",0.693,"Correctivo",NA
"M239",1130.74794229586,2024-02-05,3,7.449,621.37,"Mecanica",NA,"Noche",2.55,462.97,"A00726","Mecanizado","Importante","C",0.693,"Correctivo",NA
"M239",1310.14869264676,2024-08-03,4,7.94,179.4,"Hidraulica",NA,"Mañana",1.76,1507.2,"A00727","Mecanizado","Importante","C",0.693,"Correctivo",NA
"M240",1376.39666069555,2024-10-08,1,4.686,1376.4,"Electrica",NA,"Noche",0.09,417.5,"A00728","Mecanizado","Auxiliar","B",0.598,"Correctivo",NA
"M241",648.240728806471,2022-10-11,1,6.538,648.24,"Mecanica",NA,"Noche",0.26,867.56,"A00729","Corte","Auxiliar","A",0.751,"Correctivo",NA
"M241",941.059542705538,2023-07-31,2,7.34,292.82,"Electronica",NA,"Noche",0.35,1253.23,"A00730","Corte","Auxiliar","A",0.751,"Correctivo",NA
"M241",1057.11192599288,2023-11-24,3,7.658,116.05,"Hidraulica",NA,"Mañana",0.13,2064.21,"A00731","Corte","Auxiliar","A",0.751,"Correctivo",NA
"M241",1153.01725639706,2024-02-28,4,7.921,95.91,"Mecanica",NA,"Mañana",0.67,624.98,"A00732","Corte","Auxiliar","A",0.751,"Correctivo",NA
"M241",1440.16003955482,2024-12-11,5,8.707,287.14,"Mecanica",NA,"Noche",0.18,793.42,"A00733","Corte","Auxiliar","A",0.751,"Correctivo",NA
"M242",596.585777530214,2022-08-20,1,4.878,596.59,"Hidraulica",NA,"Noche",0.67,328.21,"A00734","Acabado","Auxiliar","A",0.523,"Correctivo",NA
"M242",790.966217981419,2023-03-02,2,5.411,194.38,"Electronica",NA,"Tarde",0.55,242.93,"A00735","Acabado","Auxiliar","A",0.523,"Correctivo",NA
"M242",1062.17202742095,2023-11-29,3,6.154,271.21,"Electronica",NA,"Noche",0.39,476.01,"A00736","Acabado","Auxiliar","A",0.523,"Correctivo",NA
"M242",1210.7418273699,2024-04-25,4,6.561,148.57,"Mecanica",NA,"Noche",0.39,443.31,"A00737","Acabado","Auxiliar","A",0.523,"Correctivo",NA
"M242",1438.48698730441,2024-12-09,5,7.185,227.75,"Electrica",NA,"Noche",0.45,361.6,"A00738","Acabado","Auxiliar","A",0.523,"Correctivo",NA
"M243",295.284664577572,2021-10-23,1,6.245,295.28,"Electrica",119,"Mañana",0.56,755.84,"A00739","Mecanizado","Importante","C",0.906,"Preventivo",120
"M243",467.620723220287,2022-04-13,2,6.717,172.34,"Mecanica",51,"Tarde",2.88,3609.69,"A00740","Mecanizado","Importante","C",0.906,"Preventivo",120
"M243",587.68096151296,2022-08-11,3,7.046,120.06,"Hidraulica",51,"Mañana",4.9,752.09,"A00741","Mecanizado","Importante","C",0.906,"Preventivo",120
"M243",626.404853666201,2022-09-19,4,7.152,38.72,"Electronica",90,"Mañana",2.85,1372.61,"A00742","Mecanizado","Importante","C",0.906,"Preventivo",120
"M243",1072.7313894711,2023-12-09,5,8.375,446.33,"Electronica",56,"Tarde",0.89,2065.07,"A00743","Mecanizado","Importante","C",0.906,"Preventivo",120
"M243",1073.42098011705,2023-12-10,6,8.376,0.69,"Hidraulica",57,"Mañana",2.67,2136.02,"A00744","Mecanizado","Importante","C",0.906,"Preventivo",120
"M244",9.30132674798369,2021-01-10,1,3.376,9.3,"Electrica",NA,"Noche",0.85,1420.31,"A00745","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",345.694448097842,2021-12-12,2,4.298,336.39,"Electronica",NA,"Mañana",0.29,2645.18,"A00746","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",576.55122947786,2022-07-31,3,4.93,230.86,"Electronica",NA,"Noche",5.42,1891.74,"A00747","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",992.841044662986,2023-09-20,4,6.071,416.29,"Hidraulica",NA,"Tarde",1.11,1044.58,"A00748","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",1031.64190856693,2023-10-29,5,6.177,38.8,"Hidraulica",NA,"Tarde",2.94,1661.06,"A00749","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",1215.3592063752,2024-04-30,6,6.68,183.72,"Mecanica",NA,"Noche",2.52,1047.08,"A00750","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M244",1239.75410979195,2024-05-24,7,6.747,24.39,"Mecanica",NA,"Noche",4.06,1446.89,"A00751","Ensamblaje","Importante","A",0.382,"Correctivo",NA
"M245",192.235428969376,2021-07-12,1,5.291,192.24,"Electrica",NA,"Tarde",2.92,1124,"A00752","Mecanizado","Importante","C",0.953,"Correctivo",NA
"M245",673.728615944274,2022-11-05,2,6.61,481.49,"Electrica",NA,"Tarde",5.44,1889.2,"A00753","Mecanizado","Importante","C",0.953,"Correctivo",NA
"M245",722.433442058973,2022-12-24,3,6.744,48.7,"Mecanica",NA,"Noche",2.46,495.42,"A00754","Mecanizado","Importante","C",0.953,"Correctivo",NA
"M245",1257.79011214664,2024-06-11,4,8.21,535.36,"Electrica",NA,"Mañana",2.32,226.23,"A00755","Mecanizado","Importante","C",0.953,"Correctivo",NA
"M246",259.365262747044,2021-09-17,1,1.061,259.37,"Electrica",NA,"Mañana",27.59,1107.38,"A00756","Mecanizado","Critica","A",0.86,"Correctivo",NA
"M246",283.527312069666,2021-10-11,2,1.127,24.16,"Electrica",NA,"Mañana",15.98,1928.85,"A00757","Mecanizado","Critica","A",0.86,"Correctivo",NA
"M246",559.607104676776,2022-07-14,3,1.884,276.08,"Hidraulica",NA,"Noche",29.1,1258.76,"A00758","Mecanizado","Critica","A",0.86,"Correctivo",NA
"M246",787.278497933876,2023-02-27,4,2.508,227.67,"Electronica",NA,"Tarde",2.98,2485.58,"A00759","Mecanizado","Critica","A",0.86,"Correctivo",NA
"M247",970.286794287618,2023-08-29,1,0.431,157.29,"Electrica",67,"Tarde",0.52,665.28,"A00760","Corte","Auxiliar","A",0.913,"Preventivo",90
"M248",302.17812516843,2021-10-30,1,8.628,302.18,"Hidraulica",NA,"Noche",0.63,1507.83,"A00761","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",547.458072587848,2022-07-02,2,9.3,245.28,"Mecanica",NA,"Tarde",1.3,740.99,"A00762","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",585.021468064049,2022-08-09,3,9.403,37.56,"Mecanica",NA,"Mañana",0.43,782.58,"A00763","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",658.234328697436,2022-10-21,4,9.603,73.21,"Electrica",NA,"Tarde",0.05,607.07,"A00764","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",690.033994234167,2022-11-22,5,9.691,31.8,"Electronica",NA,"Mañana",0.1,1823.85,"A00765","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",959.958245352376,2023-08-18,6,10.43,269.92,"Hidraulica",NA,"Tarde",0.81,1111.7,"A00766","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",1104.89552024845,2024-01-10,7,10.827,144.94,"Hidraulica",NA,"Mañana",1.24,1927.7,"A00767","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",1218.97187023587,2024-05-03,8,11.14,114.08,"Electrica",NA,"Mañana",1.17,1362.7,"A00768","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",1305.142475751,2024-07-29,9,11.376,86.17,"Mecanica",NA,"Mañana",0.14,660.14,"A00769","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M248",1310.12080282741,2024-08-03,10,11.389,4.98,"Electronica",NA,"Noche",0.23,878.97,"A00770","Ensamblaje","Auxiliar","C",0.798,"Correctivo",NA
"M249",115.123243310023,2021-04-26,1,1.206,115.12,"Electronica",NA,"Tarde",0.68,1146.65,"A00771","Ensamblaje","Auxiliar","A",0.802,"Correctivo",NA
"M249",1274.77075560251,2024-06-28,2,4.383,1159.65,"Hidraulica",NA,"Mañana",0.75,912.59,"A00772","Ensamblaje","Auxiliar","A",0.802,"Correctivo",NA
"M250",12.5486012939364,2021-01-13,1,7.738,12.55,"Mecanica",NA,"Mañana",0.49,511.19,"A00773","Ensamblaje","Auxiliar","C",0.824,"Correctivo",NA
"M250",778.657976525137,2023-02-18,2,9.837,766.11,"Electronica",NA,"Noche",0.24,1219.95,"A00774","Ensamblaje","Auxiliar","C",0.824,"Correctivo",NA
"M250",872.068387595005,2023-05-23,3,10.093,93.41,"Electrica",NA,"Mañana",0.52,750.29,"A00775","Ensamblaje","Auxiliar","C",0.824,"Correctivo",NA
"M251",1182.85644298745,2024-03-28,1,4.739,1182.86,"Electronica",19,"Mañana",0.8,781.77,"A00776","Ensamblaje","Auxiliar","C",0.9,"Preventivo",90
"M252",978.478054660372,2023-09-06,1,6.703,978.48,"Electrica",NA,"Mañana",0.83,190.96,"A00777","Corte","Auxiliar","B",0.627,"Correctivo",NA
"M252",1150.46148722526,2024-02-25,2,7.174,171.98,"Electrica",NA,"Mañana",0.37,405.51,"A00778","Corte","Auxiliar","B",0.627,"Correctivo",NA
"M253",82.5311721900944,2021-03-24,1,4.492,82.53,"Electrica",79,"Noche",0.38,592.27,"A00779","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",700.364333741367,2022-12-02,2,6.185,617.83,"Hidraulica",97,"Tarde",0.27,558.53,"A00780","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",896.172935615527,2023-06-16,3,6.721,195.81,"Hidraulica",53,"Tarde",0.14,1414.18,"A00781","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",960.092645585537,2023-08-19,4,6.896,63.92,"Electronica",117,"Noche",1.1,1270.91,"A00782","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",1092.70906021376,2023-12-29,5,7.259,132.62,"Electronica",9,"Tarde",1.17,955.97,"A00783","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",1113.14628266171,2024-01-19,6,7.315,20.44,"Mecanica",30,"Tarde",0.51,900.69,"A00784","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",1144.03823367623,2024-02-19,7,7.4,30.89,"Mecanica",61,"Mañana",0.3,1104.72,"A00785","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",1254.94477779139,2024-06-08,8,7.704,110.91,"Mecanica",51,"Mañana",0.23,337.41,"A00786","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M253",1272.20301346737,2024-06-26,9,7.751,17.26,"Mecanica",69,"Tarde",1.26,766.4,"A00787","Mecanizado","Auxiliar","C",0.663,"Preventivo",120
"M254",49.1997037089895,2021-02-19,1,4.918,49.2,"Mecanica",NA,"Noche",5.21,581.17,"A00788","Acabado","Importante","A",0.569,"Correctivo",NA
"M254",235.531387956114,2021-08-24,2,5.429,186.33,"Electronica",NA,"Tarde",1.42,513.51,"A00789","Acabado","Importante","A",0.569,"Correctivo",NA
"M254",468.043529028306,2022-04-14,3,6.066,232.51,"Hidraulica",NA,"Tarde",0.83,562.5,"A00790","Acabado","Importante","A",0.569,"Correctivo",NA
"M254",695.674089688808,2022-11-27,4,6.69,227.63,"Electronica",NA,"Mañana",0.33,879.44,"A00791","Acabado","Importante","A",0.569,"Correctivo",NA
"M254",1256.43439072534,2024-06-10,5,8.226,560.76,"Hidraulica",NA,"Mañana",4.22,1655.09,"A00792","Acabado","Importante","A",0.569,"Correctivo",NA
"M256",1252.38090541051,2024-06-06,1,5.417,1252.38,"Mecanica",87,"Mañana",12.65,1397.79,"A00793","Lijado","Critica","C",0.417,"Preventivo",90
"M257",651.056620419025,2022-10-14,1,6.244,651.06,"Electrica",29,"Tarde",13.75,1644.15,"A00794","Mecanizado","Critica","A",0.758,"Preventivo",90
"M258",288.785835487535,2021-10-16,1,4.906,288.79,"Mecanica",80,"Mañana",1.74,661,"A00795","Acabado","Importante","A",0.749,"Preventivo",90
"M259",293.494324902073,2021-10-21,1,0.999,293.49,"Electrica",NA,"Noche",3.22,823.32,"A00796","Mecanizado","Importante","B",0.689,"Correctivo",NA
"M259",774.854126982391,2023-02-14,2,2.317,481.36,"Mecanica",NA,"Mañana",5.25,438.07,"A00797","Mecanizado","Importante","B",0.689,"Correctivo",NA
"M259",832.899657498347,2023-04-13,3,2.476,58.05,"Electrica",NA,"Noche",0.86,328.35,"A00798","Mecanizado","Importante","B",0.689,"Correctivo",NA
"M259",991.590181613341,2023-09-19,4,2.911,158.69,"Electronica",NA,"Tarde",4.99,829.19,"A00799","Mecanizado","Importante","B",0.689,"Correctivo",NA
"M260",544.815331344726,2022-06-29,1,9.172,544.82,"Hidraulica",47,"Tarde",2.32,866.55,"A00800","Lijado","Importante","A",0.557,"Preventivo",60
"M260",1405.64155197935,2024-11-06,2,11.531,860.83,"Electronica",8,"Noche",0.6,477.4,"A00801","Lijado","Importante","A",0.557,"Preventivo",60
"M261",840.38266500691,2023-04-21,1,7.908,840.38,"Mecanica",NA,"Noche",0.62,411.85,"A00802","Acabado","Importante","B",0.666,"Correctivo",NA
"M262",999.508073334582,2023-09-27,1,2.133,778.51,"Mecanica",NA,"Mañana",6.12,683.3,"A00803","Acabado","Importante","A",0.718,"Correctivo",NA
"M262",1163.67399488855,2024-03-09,2,2.583,164.17,"Mecanica",NA,"Tarde",7.57,1487.88,"A00804","Acabado","Importante","A",0.718,"Correctivo",NA
"M262",1237.45944028022,2024-05-22,3,2.785,73.79,"Mecanica",NA,"Mañana",2.06,1466.1,"A00805","Acabado","Importante","A",0.718,"Correctivo",NA
"M263",1336.65538916667,2024-08-29,1,8.81,1336.66,"Mecanica",65,"Noche",1.34,420.88,"A00806","Lijado","Auxiliar","B",0.74,"Preventivo",90
"M264",237.751013555098,2021-08-26,1,1.958,237.75,"Electronica",54,"Noche",1.7,377.73,"A00807","Ensamblaje","Importante","B",0.376,"Preventivo",60
"M265",791.077546849614,2023-03-03,1,7.466,791.08,"Electrica",85,"Tarde",0.52,1019.18,"A00808","Mecanizado","Critica","A",0.799,"Preventivo",120
"M265",1143.36891776277,2024-02-18,2,8.431,352.29,"Mecanica",77,"Mañana",10.66,814.46,"A00809","Mecanizado","Critica","A",0.799,"Preventivo",120
"M266",843.901103250682,2023-04-24,1,7.049,843.9,"Hidraulica",52,"Noche",0.76,831.65,"A00810","Lijado","Importante","A",0.707,"Preventivo",60
"M267",405.27006589435,2022-02-10,1,3.91,405.27,"Hidraulica",NA,"Mañana",1.94,450.71,"A00811","Lijado","Importante","C",0.563,"Correctivo",NA
"M267",430.663071528077,2022-03-07,2,3.98,25.39,"Hidraulica",NA,"Mañana",3.84,1784.27,"A00812","Lijado","Importante","C",0.563,"Correctivo",NA
"M267",533.268791188719,2022-06-18,3,4.261,102.61,"Hidraulica",NA,"Mañana",4.85,509.76,"A00813","Lijado","Importante","C",0.563,"Correctivo",NA
"M267",844.290847534081,2023-04-25,4,5.113,311.02,"Mecanica",NA,"Mañana",3.03,968.64,"A00814","Lijado","Importante","C",0.563,"Correctivo",NA
"M267",1266.76946646278,2024-06-20,5,6.271,422.48,"Mecanica",NA,"Tarde",7.42,264.49,"A00815","Lijado","Importante","C",0.563,"Correctivo",NA
"M268",990.838214885909,2023-09-18,1,4.274,990.84,"Electronica",29,"Tarde",4.5,620.01,"A00816","Lijado","Importante","C",0.88,"Preventivo",90
"M268",1128.50646710419,2024-02-03,2,4.651,137.67,"Electronica",77,"Noche",1.26,1169.36,"A00817","Lijado","Importante","C",0.88,"Preventivo",90
"M268",1238.64413211332,2024-05-23,3,4.952,110.14,"Hidraulica",7,"Noche",6.38,1363.37,"A00818","Lijado","Importante","C",0.88,"Preventivo",90
"M270",329.911523820134,2021-11-26,1,3.95,329.91,"Mecanica",NA,"Tarde",11.66,874.91,"A00819","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",366.929715822451,2022-01-02,2,4.052,37.02,"Mecanica",NA,"Noche",27.37,1597.99,"A00820","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",441.894235243089,2022-03-18,3,4.257,74.96,"Hidraulica",NA,"Mañana",10.51,1372.13,"A00821","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",483.597101344028,2022-04-29,4,4.371,41.7,"Electrica",NA,"Mañana",6.51,1630.89,"A00822","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",555.216150250286,2022-07-10,5,4.568,71.62,"Hidraulica",NA,"Noche",13.37,2285.17,"A00823","Lijado","Critica","A",0.878,"Correctivo",NA
