"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
166,4,3,4,1,0,62,14,1
166,5,4,4.141,0.141,1,63,15,1
167,1,0,1,1,0,45,5,1
167,2,1,2,1,0,46,6,1
167,3,2,2.725,0.725,0,47,7,1
168,1,0,1,1,0,68,8,1
168,2,1,2,1,0,69,9,1
168,3,2,3,1,1,70,10,1
168,4,3,4,1,0,71,11,1
168,5,4,5,1,0,72,12,1
168,6,5,6,1,0,73,13,1
168,7,6,7,1,0,74,14,1
168,8,7,8,1,0,75,15,1
168,9,8,9,1,0,76,16,1
168,10,9,9.342,0.342,0,77,17,1
169,1,0,1,1,0,62,9,1
169,2,1,2,1,1,63,10,1
169,3,2,3,1,0,64,11,1
169,4,3,4,1,0,65,12,1
169,5,4,4.265,0.265,0,66,13,1
170,1,0,1,1,1,20,0,1
170,2,1,2,1,0,21,1,1
170,3,2,2.523,0.523,1,22,2,1
171,1,0,1,1,0,43,8,1
171,2,1,2,1,0,44,9,1
171,3,2,3,1,0,45,10,1
171,4,3,3.256,0.256,0,46,11,1
172,1,0,1,1,1,40,9,1
172,2,1,1.799,0.799,0,41,10,1
173,1,0,1,1,0,52,9,1
173,2,1,2,1,0,53,10,1
173,3,2,3,1,0,54,11,1
173,4,3,4,1,0,55,12,1
173,5,4,5,1,0,56,13,1
173,6,5,5.016,0.016,0,57,14,1
174,1,0,1,1,0,40,7,1
174,2,1,2,1,1,41,8,1
174,3,2,3,1,0,42,9,1
174,4,3,4,1,0,43,10,1
174,5,4,5,1,0,44,11,1
174,6,5,5.331,0.331,0,45,12,1
175,1,0,1,1,0,48,16,1
175,2,1,2,1,0,49,17,1
175,3,2,3,1,0,50,18,1
175,4,3,4,1,0,51,19,1
175,5,4,5,1,0,52,20,1
175,6,5,6,1,1,53,21,1
175,7,6,7,1,0,54,22,1
175,8,7,7.161,0.161,0,55,23,1
176,1,0,1,1,0,38,11,1
176,2,1,2,1,0,39,12,1
176,3,2,3,1,0,40,13,1
176,4,3,4,1,0,41,14,1
176,5,4,5,1,0,42,15,1
176,6,5,5.753,0.753,0,43,16,1
177,1,0,1,1,0,31,19,1
177,2,1,2,1,0,32,20,1
177,3,2,3,1,0,33,21,1
177,4,3,3.348,0.348,0,34,22,1
178,1,0,1,1,0,49,13,1
178,2,1,1.644,0.644,0,50,14,1
179,1,0,1,1,0,64,10,1
179,2,1,2,1,0,65,11,1
179,3,2,3,1,0,66,12,1
179,4,3,4,1,0,67,13,1
179,5,4,5,1,0,68,14,1
179,6,5,6,1,0,69,15,1
179,7,6,7,1,0,70,16,1
179,8,7,7.64,0.64,0,71,17,1
180,1,0,1,1,0,35,17,1
180,2,1,2,1,1,36,18,1
180,3,2,3,1,0,37,19,1
180,4,3,3.653,0.653,1,38,20,1
181,1,0,1,1,0,50,9,1
181,2,1,2,1,0,51,10,1
181,3,2,3,1,0,52,11,1
181,4,3,3.478,0.478,0,53,12,1
182,1,0,1,1,0,36,0,1
182,2,1,2,1,0,37,1,1
182,3,2,3,1,0,38,2,1
182,4,3,3.247,0.247,0,39,3,1
183,1,0,1,1,0,31,7,1
183,2,1,1.468,0.468,0,32,8,1
184,1,0,1,1,0,43,18,1
184,2,1,2,1,0,44,19,1
184,3,2,3,1,0,45,20,1
184,4,3,4,1,0,46,21,1
184,5,4,5,1,0,47,22,1
184,6,5,6,1,0,48,23,1
184,7,6,6.217,0.217,0,49,24,1
185,1,0,1,1,0,44,11,1
185,2,1,2,1,0,45,12,1
185,3,2,2.768,0.768,0,46,13,1
186,1,0,1,1,0,49,6,1
186,2,1,2,1,0,50,7,1
186,3,2,2.506,0.506,0,51,8,1
187,1,0,1,1,0,37,4,1
187,2,1,2,1,0,38,5,1
187,3,2,2.863,0.863,0,39,6,1
188,1,0,1,1,0,51,9,1
188,2,1,2,1,1,52,10,1
188,3,2,3,1,0,53,11,1
188,4,3,4,1,0,54,12,1
188,5,4,4.969,0.969,0,55,13,1
189,1,0,1,1,0,36,0,1
189,2,1,1.943,0.943,0,37,1,1
190,1,0,1,1,0,66,11,1
190,2,1,2,1,0,67,12,1
190,3,2,3,1,0,68,13,1
190,4,3,3.118,0.118,0,69,14,1
191,1,0,1,1,1,18,15,1
191,2,1,2,1,1,19,16,1
191,3,2,3,1,1,20,17,1
191,4,3,4,1,0,21,18,1
191,5,4,5,1,0,22,19,1
191,6,5,6,1,3,23,20,1
191,7,6,7,1,3,24,21,1
191,8,7,7.59,0.59,0,25,22,1
192,1,0,1,1,0,54,5,1
192,2,1,2,1,0,55,6,1
192,3,2,3,1,0,56,7,1
192,4,3,4,1,0,57,8,1
192,5,4,5,1,0,58,9,1
192,6,5,5.854,0.854,0,59,10,1
193,1,0,1,1,0,42,0,1
193,2,1,2,1,0,43,1,1
193,3,2,3,1,0,44,2,1
193,4,3,3.276,0.276,0,45,3,1
194,1,0,1,1,0,40,10,1
194,2,1,2,1,0,41,11,1
194,3,2,2.836,0.836,0,42,12,1
195,1,0,1,1,0,48,10,1
195,2,1,1.214,0.214,0,49,11,1
196,1,0,1,1,0,25,4,1
196,2,1,2,1,0,26,5,1
196,3,2,3,1,0,27,6,1
196,4,3,4,1,0,28,7,1
196,5,4,5,1,0,29,8,1
196,6,5,6,1,0,30,9,1
196,7,6,7,1,0,31,10,1
196,8,7,8,1,0,32,11,1
196,9,8,8.593,0.593,0,33,12,1
197,1,0,1,1,0,38,5,1
197,2,1,2,1,0,39,6,1
197,3,2,3,1,0,40,7,1
197,4,3,3.946,0.946,0,41,8,1
198,1,0,1,1,0,49,11,1
198,2,1,1.334,0.334,0,50,12,1
199,1,0,1,1,0,49,9,1
199,2,1,2,1,0,50,10,1
199,3,2,3,1,0,51,11,1
199,4,3,3.485,0.485,0,52,12,1
200,1,0,1,1,0,35,12,1
200,2,1,2,1,0,36,13,1
200,3,2,3,1,0,37,14,1
200,4,3,3.154,0.154,0,38,15,1
201,1,0,1,1,0,40,8,1
201,2,1,2,1,0,41,9,1
201,3,2,3,1,0,42,10,1
201,4,3,3.365,0.365,0,43,11,1
202,1,0,1,1,0,33,9,1
202,2,1,1.401,0.401,0,34,10,1
203,1,0,1,1,0,46,11,1
203,2,1,2,1,0,47,12,1
203,3,2,3,1,0,48,13,1
203,4,3,4,1,0,49,14,1
203,5,4,4.667,0.667,0,50,15,1
204,1,0,1,1,0,56,18,1
204,2,1,2,1,0,57,19,1
204,3,2,2.648,0.648,0,58,20,1
205,1,0,1,1,0,65,4,1
205,2,1,2,1,0,66,5,1
205,3,2,3,1,0,67,6,1
205,4,3,4,1,0,68,7,1
205,5,4,5,1,0,69,8,1
205,6,5,5.865,0.865,0,70,9,1
206,1,0,1,1,0,57,12,1
206,2,1,1.622,0.622,0,58,13,1
207,1,0,1,1,0,55,17,1
207,2,1,2,1,0,56,18,1
207,3,2,2.379,0.379,0,57,19,1
208,1,0,1,1,0,69,0,1
208,2,1,2,1,0,70,1,1
208,3,2,3,1,0,71,2,1
208,4,3,3.413,0.413,0,72,3,1
209,1,0,1,1,0,63,9,1
209,2,1,2,1,0,64,10,1
209,3,2,3,1,0,65,11,1
209,4,3,4,1,0,66,12,1
209,5,4,5,1,0,67,13,1
209,6,5,6,1,0,68,14,1
209,7,6,6.742,0.742,0,69,15,1
210,1,0,1,1,0,45,9,1
210,2,1,2,1,0,46,10,1
210,3,2,3,1,0,47,11,1
210,4,3,3.248,0.248,0,48,12,1
211,1,0,1,1,0,60,9,1
211,2,1,1.974,0.974,0,61,10,1
212,1,0,1,1,0,77,18,1
212,2,1,2,1,0,78,19,1
212,3,2,3,1,0,79,20,1
212,4,3,4,1,0,80,21,1
212,5,4,5,1,0,81,22,1
212,6,5,6,1,0,82,23,1
212,7,6,7,1,0,83,24,1
212,8,7,7.814,0.814,0,84,25,1
213,1,0,1,1,0,65,2,1
213,2,1,2,1,0,66,3,1
213,3,2,2.841,0.841,0,67,4,1
214,1,0,1,1,0,42,10,1
214,2,1,2,1,0,43,11,1
214,3,2,3,1,0,44,12,1
214,4,3,4,1,0,45,13,1
214,5,4,5,1,0,46,14,1
214,6,5,6,1,0,47,15,1
214,7,6,6.656,0.656,0,48,16,1
215,1,0,1,1,0,54,11,1
215,2,1,2,1,0,55,12,1
215,3,2,3,1,1,56,13,1
215,4,3,4,1,0,57,14,1
215,5,4,4.822,0.822,0,58,15,1
216,1,0,1,1,0,52,5,1
216,2,1,1.236,0.236,0,53,6,1
217,1,0,1,1,1,29,3,1
217,2,1,2,1,1,30,4,1
217,3,2,3,1,0,31,5,1
217,4,3,3.215,0.215,0,32,6,1
218,1,0,1,1,0,47,9,1
218,2,1,2,1,0,48,10,1
218,3,2,3,1,0,49,11,1
218,4,3,4,1,0,50,12,1
218,5,4,5,1,0,51,13,1
218,6,5,5.268,0.268,0,52,14,1
219,1,0,1,1,0,40,5,1
219,2,1,1.254,0.254,0,41,6,1
220,1,0,1,1,0,48,3,1
220,2,1,2,1,0,49,4,1
220,3,2,3,1,0,50,5,1
220,4,3,4,1,0,51,6,1
220,5,4,5,1,0,52,7,1
220,6,5,6,1,0,53,8,1
220,7,6,6.573,0.573,0,54,9,1
221,1,0,1,1,0,51,13,1
221,2,1,2,1,0,52,14,1
221,3,2,3,1,0,53,15,1
221,4,3,4,1,0,54,16,1
221,5,4,5,1,0,55,17,1
221,6,5,6,1,0,56,18,1
221,7,6,6.63,0.63,0,57,19,1
222,1,0,1,1,0,54,6,1
222,2,1,2,1,1,55,7,1
222,3,2,3,1,0,56,8,1
222,4,3,4,1,1,57,9,1
222,5,4,5,1,0,58,10,1
222,6,5,5.696,0.696,0,59,11,1
223,1,0,1,1,0,48,7,1
223,2,1,1.889,0.889,0,49,8,1
224,1,0,1,1,0,61,11,1
224,2,1,2,1,0,62,12,1
224,3,2,3,1,0,63,13,1
224,4,3,4,1,0,64,14,1
224,5,4,4.978,0.978,0,65,15,1
225,1,0,1,1,1,46,10,1
225,2,1,2,1,1,47,11,1
225,3,2,3,1,0,48,12,1
225,4,3,4,1,0,49,13,1
225,5,4,5,1,0,50,14,1
225,6,5,6,1,0,51,15,1
225,7,6,6.628,0.628,0,52,16,1
226,1,0,1,1,0,37,10,1
226,2,1,2,1,0,38,11,1
226,3,2,3,1,0,39,12,1
226,4,3,4,1,0,40,13,1
226,5,4,4.209,0.209,0,41,14,1
227,1,0,1,1,0,52,10,1
227,2,1,2,1,0,53,11,1
227,3,2,2.1,0.1,0,54,12,1
228,1,0,1,1,0,53,5,1
228,2,1,2,1,0,54,6,1
228,3,2,3,1,0,55,7,1
228,4,3,4,1,0,56,8,1
228,5,4,5,1,0,57,9,1
228,6,5,6,1,0,58,10,1
228,7,6,6.981,0.981,0,59,11,1
229,1,0,1,1,0,52,9,1
229,2,1,2,1,0,53,10,1
229,3,2,3,1,0,54,11,1
229,4,3,4,1,0,55,12,1
229,5,4,4.708,0.708,0,56,13,1
230,1,0,0.49,0.49,0,23,4,1
231,1,0,1,1,0,25,13,1
231,2,1,2,1,0,26,14,1
231,3,2,3,1,1,27,15,1
231,4,3,3.375,0.375,0,28,16,1
232,1,0,1,1,1,44,4,1
232,2,1,2,1,0,45,5,1
232,3,2,3,1,0,46,6,1
232,4,3,3.773,0.773,0,47,7,1
233,1,0,1,1,0,18,7,1
233,2,1,1.393,0.393,0,19,8,1
234,1,0,1,1,0,43,5,1
234,2,1,2,1,0,44,6,1
234,3,2,3,1,0,45,7,1
234,4,3,3.207,0.207,0,46,8,1
235,1,0,1,1,0,24,5,1
235,2,1,2,1,0,25,6,1
235,3,2,3,1,0,26,7,1
235,4,3,3.789,0.789,1,27,8,1
236,1,0,1,1,0,77,9,1
236,2,1,2,1,0,78,10,1
236,3,2,2.799,0.799,0,79,11,1
237,1,0,1,1,0,55,3,1
237,2,1,1.078,0.078,0,56,4,1
238,1,0,1,1,0,63,11,1
238,2,1,2,1,0,64,12,1
238,3,2,3,1,0,65,13,1
238,4,3,4,1,1,66,14,1
238,5,4,5,1,0,67,15,1
238,6,5,6,1,0,68,16,1
238,7,6,7,1,0,69,17,1
238,8,7,7.082,0.082,0,70,18,1
239,1,0,1,1,0,75,9,1
239,2,1,2,1,0,76,10,1
239,3,2,3,1,0,77,11,1
239,4,3,4,1,0,78,12,1
239,5,4,4.176,0.176,0,79,13,1
240,1,0,1,1,0,56,6,1
240,2,1,2,1,0,57,7,1
240,3,2,3,1,0,58,8,1
240,4,3,4,1,0,59,9,1
240,5,4,4.095,0.095,0,60,10,1
241,1,0,1,1,0,56,12,1
241,2,1,1.924,0.924,0,57,13,1
242,1,0,0.213,0.213,0,57,1,1
243,1,0,1,1,0,22,8,1
243,2,1,2,1,0,23,9,1
243,3,2,3,1,0,24,10,1
243,4,3,3.052,0.052,0,25,11,1
244,1,0,1,1,0,32,12,1
244,2,1,1.319,0.319,1,33,13,1
245,1,0,1,1,0,26,7,1
245,2,1,2,1,0,27,8,1
245,3,2,3,1,0,28,9,1
245,4,3,4,1,0,29,10,1
245,5,4,5,1,0,30,11,1
245,6,5,6,1,0,31,12,1
245,7,6,7,1,1,32,13,1
245,8,7,8,1,1,33,14,1
245,9,8,9,1,0,34,15,1
245,10,9,9.909,0.909,1,35,16,1
246,1,0,1,1,0,18,15,1
246,2,1,2,1,0,19,16,1
246,3,2,3,1,0,20,17,1
246,4,3,4,1,1,21,18,1
246,5,4,5,1,0,22,19,1
246,6,5,6,1,0,23,20,1
246,7,6,6.765,0.765,0,24,21,1
247,1,0,1,1,0,55,1,1
247,2,1,2,1,0,56,2,1
247,3,2,3,1,0,57,3,1
247,4,3,4,1,0,58,4,1
247,5,4,5,1,0,59,5,1
247,6,5,5.809,0.809,0,60,6,1
248,1,0,1,1,1,37,7,1
248,2,1,2,1,0,38,8,1
248,3,2,3,1,0,39,9,1
248,4,3,4,1,0,40,10,1
248,5,4,5,1,0,41,11,1
248,6,5,5.372,0.372,0,42,12,1
249,1,0,1,1,0,71,10,1
249,2,1,1.388,0.388,0,72,11,1
250,1,0,1,1,0,32,7,1
250,2,1,2,1,0,33,8,1
250,3,2,3,1,0,34,9,1
250,4,3,4,1,0,35,10,1
250,5,4,4.267,0.267,0,36,11,1
251,1,0,1,1,1,44,4,1
251,2,1,2,1,0,45,5,1
251,3,2,3,1,0,46,6,1
251,4,3,4,1,0,47,7,1
251,5,4,5,1,1,48,8,1
251,6,5,6,1,0,49,9,1
251,7,6,7,1,0,50,10,1
251,8,7,7.189,0.189,0,51,11,1
252,1,0,1,1,0,30,11,1
252,2,1,2,1,0,31,12,1
252,3,2,3,1,0,32,13,1
252,4,3,4,1,0,33,14,1
252,5,4,4.52,0.52,0,34,15,1
253,1,0,1,1,0,41,15,1
253,2,1,1.033,0.033,0,42,16,1
254,1,0,1,1,0,60,6,1
254,2,1,2,1,0,61,7,1
254,3,2,3,1,0,62,8,1
254,4,3,4,1,0,63,9,1
254,5,4,5,1,0,64,10,1
254,6,5,6,1,0,65,11,1
254,7,6,7,1,0,66,12,1
254,8,7,8,1,0,67,13,1
254,9,8,8.927,0.927,0,68,14,1
255,1,0,1,1,1,30,16,1
255,2,1,2,1,1,31,17,1
255,3,2,2.29,0.29,0,32,18,1
256,1,0,1,1,0,29,14,1
256,2,1,2,1,3,30,15,1
256,3,2,3,1,0,31,16,1
256,4,3,3.196,0.196,0,32,17,1
257,1,0,1,1,0,37,10,1
257,2,1,1.184,0.184,0,38,11,1
258,1,0,1,1,0,69,7,1
258,2,1,2,1,0,70,8,1
258,3,2,2.293,0.293,0,71,9,1
259,1,0,1,1,0,48,12,1
259,2,1,2,1,0,49,13,1
259,3,2,3,1,1,50,14,1
259,4,3,4,1,0,51,15,1
259,5,4,4.812,0.812,0,52,16,1
260,1,0,1,1,0,57,12,1
260,2,1,2,1,0,58,13,1
260,3,2,3,1,0,59,14,1
260,4,3,4,1,0,60,15,1
260,5,4,4.634,0.634,0,61,16,1
261,1,0,1,1,0,38,14,1
261,2,1,1.78,0.78,0,39,15,1
262,1,0,1,1,0,37,18,1
262,2,1,1.193,0.193,0,38,19,1
263,1,0,1,1,1,29,8,1
263,2,1,2,1,1,30,9,1
263,3,2,2.625,0.625,0,31,10,1
264,1,0,0.387,0.387,0,40,8,1
265,1,0,0.708,0.708,0,55,7,1
266,1,0,1,1,1,55,12,1
266,2,1,1.14,0.14,0,56,13,1
267,1,0,1,1,0,42,7,1
267,2,1,2,1,0,43,8,1
267,3,2,3,1,0,44,9,1
267,4,3,4,1,0,45,10,1
267,5,4,5,1,0,46,11,1
267,6,5,5.399,0.399,0,47,12,1
268,1,0,1,1,0,18,11,1
268,2,1,2,1,0,19,12,1
268,3,2,3,1,0,20,13,1
268,4,3,4,1,1,21,14,1
268,5,4,5,1,0,22,15,1
268,6,5,5.076,0.076,0,23,16,1
269,1,0,1,1,2,40,6,1
269,2,1,2,1,0,41,7,1
269,3,2,3,1,0,42,8,1
269,4,3,4,1,0,43,9,1
269,5,4,5,1,0,44,10,1
269,6,5,6,1,1,45,11,1
269,7,6,7,1,1,46,12,1
269,8,7,8,1,0,47,13,1
269,9,8,9,1,0,48,14,1
269,10,9,9.319,0.319,0,49,15,1
270,1,0,1,1,0,43,11,1
270,2,1,2,1,0,44,12,1
270,3,2,3,1,0,45,13,1
270,4,3,4,1,0,46,14,1
270,5,4,5,1,0,47,15,1
270,6,5,6,1,0,48,16,1
270,7,6,6.803,0.803,0,49,17,1
271,1,0,1,1,0,41,8,1
271,2,1,2,1,0,42,9,1
271,3,2,3,1,0,43,10,1
271,4,3,4,1,0,44,11,1
271,5,4,5,1,0,45,12,1
271,6,5,6,1,0,46,13,1
271,7,6,6.671,0.671,0,47,14,1
272,1,0,1,1,0,39,6,1
272,2,1,2,1,0,40,7,1
272,3,2,3,1,0,41,8,1
272,4,3,3.118,0.118,0,42,9,1
273,1,0,1,1,0,55,8,1
273,2,1,2,1,0,56,9,1
273,3,2,2.008,0.008,0,57,10,1
274,1,0,0.751,0.751,0,66,7,1
275,1,0,1,1,1,35,9,1
275,2,1,2,1,0,36,10,1
275,3,2,3,1,0,37,11,1
275,4,3,4,1,0,38,12,1
275,5,4,5,1,0,39,13,1
275,6,5,6,1,0,40,14,1
275,7,6,6.656,0.656,1,41,15,1
276,1,0,1,1,0,63,9,1
276,2,1,1.394,0.394,0,64,10,1
277,1,0,0.222,0.222,0,38,4,1
278,1,0,1,1,1,54,9,1
278,2,1,2,1,0,55,10,1
278,3,2,3,1,0,56,11,1
278,4,3,4,1,0,57,12,1
278,5,4,4.478,0.478,0,58,13,1
279,1,0,1,1,0,43,15,1
279,2,1,2,1,0,44,16,1
279,3,2,3,1,1,45,17,1
279,4,3,3.046,0.046,0,46,18,1
280,1,0,1,1,1,26,3,1
280,2,1,2,1,0,27,4,1
280,3,2,3,1,1,28,5,1
280,4,3,4,1,0,29,6,1
280,5,4,5,1,0,30,7,1
280,6,5,6,1,0,31,8,1
280,7,6,7,1,0,32,9,1
280,8,7,7.453,0.453,0,33,10,1
281,1,0,0.663,0.663,0,39,5,1
282,1,0,0.395,0.395,0,46,6,1
283,1,0,0.774,0.774,0,47,2,1
284,1,0,1,1,0,30,8,1
284,2,1,2,1,0,31,9,1
284,3,2,2.839,0.839,0,32,10,1
285,1,0,1,1,0,29,8,1
285,2,1,2,1,0,30,9,1
285,3,2,2.429,0.429,0,31,10,1
286,1,0,1,1,0,32,12,1
286,2,1,2,1,0,33,13,1
286,3,2,3,1,0,34,14,1
286,4,3,3.577,0.577,0,35,15,1
287,1,0,1,1,0,39,10,1
287,2,1,2,1,0,40,11,1
287,3,2,3,1,0,41,12,1
287,4,3,4,1,0,42,13,1
287,5,4,5,1,0,43,14,1
287,6,5,6,1,0,44,15,1
287,7,6,7,1,0,45,16,1
287,8,7,8,1,0,46,17,1
287,9,8,8.248,0.248,0,47,18,1
288,1,0,1,1,0,46,1,1
288,2,1,2,1,0,47,2,1
288,3,2,3,1,0,48,3,1
288,4,3,3.349,0.349,0,49,4,1
289,1,0,1,1,1,33,6,1
289,2,1,1.611,0.611,0,34,7,1
290,1,0,1,1,0,19,4,1
290,2,1,2,1,0,20,5,1
290,3,2,3,1,2,21,6,1
290,4,3,4,1,1,22,7,1
290,5,4,5,1,1,23,8,1
290,6,5,5.831,0.831,0,24,9,1
291,1,0,1,1,0,50,12,1
291,2,1,2,1,0,51,13,1
291,3,2,2.396,0.396,0,52,14,1
292,1,0,1,1,0,45,16,1
292,2,1,2,1,0,46,17,1
292,3,2,2.198,0.198,0,47,18,1
293,1,0,1,1,0,48,11,1
293,2,1,2,1,0,49,12,1
293,3,2,3,1,0,50,13,1
293,4,3,4,1,0,51,14,1
293,5,4,5,1,0,52,15,1
293,6,5,6,1,0,53,16,1
293,7,6,7,1,1,54,17,1
293,8,7,8,1,0,55,18,1
293,9,8,9,1,0,56,19,1
293,10,9,9.55,0.55,0,57,20,1
294,1,0,1,1,0,51,12,1
294,2,1,1.61,0.61,0,52,13,1
295,1,0,1,1,0,42,16,1
295,2,1,2,1,0,43,17,1
295,3,2,2.437,0.437,0,44,18,1
296,1,0,0.836,0.836,0,38,1,1
297,1,0,1,1,0,40,1,1
297,2,1,1.272,0.272,0,41,2,1
298,1,0,1,1,0,64,11,1
298,2,1,2,1,0,65,12,1
298,3,2,3,1,0,66,13,1
298,4,3,4,1,0,67,14,1
298,5,4,4.58,0.58,1,68,15,1
299,1,0,0.576,0.576,0,49,13,1
300,1,0,1,1,0,60,5,1
300,2,1,1.832,0.832,0,61,6,1
301,1,0,1,1,0,68,6,1
301,2,1,1.613,0.613,0,69,7,1
302,1,0,1,1,0,64,16,1
302,2,1,2,1,0,65,17,1
302,3,2,3,1,0,66,18,1
302,4,3,3.609,0.609,0,67,19,1
303,1,0,0.448,0.448,0,42,8,1
304,1,0,1,1,0,18,2,1
304,2,1,2,1,0,19,3,1
304,3,2,2.821,0.821,0,20,4,1
305,1,0,0.888,0.888,0,28,6,1
306,1,0,1,1,0,23,14,1
306,2,1,2,1,0,24,15,1
306,3,2,3,1,0,25,16,1
306,4,3,4,1,0,26,17,1
306,5,4,5,1,0,27,18,1
306,6,5,6,1,0,28,19,1
306,7,6,7,1,1,29,20,1
306,8,7,8,1,0,30,21,1
306,9,8,8.095,0.095,0,31,22,1
307,1,0,1,1,0,52,5,1
307,2,1,2,1,0,53,6,1
307,3,2,3,1,0,54,7,1
307,4,3,4,1,0,55,8,1
307,5,4,5,1,0,56,9,1
307,6,5,5.47,0.47,0,57,10,1
308,1,0,1,1,0,34,13,1
308,2,1,1.094,0.094,0,35,14,1
309,1,0,1,1,0,47,4,1
309,2,1,2,1,1,48,5,1
309,3,2,3,1,0,49,6,1
309,4,3,4,1,0,50,7,1
309,5,4,4.134,0.134,0,51,8,1
310,1,0,1,1,0,54,5,1
310,2,1,1.607,0.607,0,55,6,1
311,1,0,1,1,1,60,8,1
311,2,1,1.93,0.93,0,61,9,1
312,1,0,1,1,0,42,7,1
312,2,1,2,1,0,43,8,1
312,3,2,3,1,0,44,9,1
312,4,3,4,1,0,45,10,1
312,5,4,5,1,0,46,11,1
312,6,5,6,1,1,47,12,1
312,7,6,7,1,0,48,13,1
312,8,7,8,1,0,49,14,1
312,9,8,9,1,0,50,15,1
312,10,9,9.714,0.714,0,51,16,1
313,1,0,1,1,0,48,13,1
313,2,1,2,1,0,49,14,1
313,3,2,3,1,0,50,15,1
313,4,3,4,1,0,51,16,1
313,5,4,4.852,0.852,0,52,17,1
314,1,0,1,1,0,47,14,1
314,2,1,2,1,0,48,15,1
314,3,2,3,1,1,49,16,1
314,4,3,4,1,0,50,17,1
314,5,4,5,1,0,51,18,1
314,6,5,6,1,0,52,19,1
314,7,6,7,1,0,53,20,1
314,8,7,8,1,0,54,21,1
314,9,8,8.9,0.9,0,55,22,1
315,1,0,1,1,0,21,0,1
315,2,1,2,1,0,22,1,1
315,3,2,3,1,1,23,2,1
315,4,3,4,1,0,24,3,1
315,5,4,4.09,0.09,0,25,4,1
316,1,0,1,1,0,18,1,1
316,2,1,1.282,0.282,0,19,2,1
317,1,0,1,1,0,53,9,1
317,2,1,2,1,0,54,10,1
317,3,2,3,1,0,55,11,1
317,4,3,3.198,0.198,0,56,12,1
318,1,0,1,1,0,60,10,1
318,2,1,1.814,0.814,0,61,11,1
319,1,0,1,1,0,40,12,1
319,2,1,2,1,0,41,13,1
319,3,2,3,1,0,42,14,1
319,4,3,4,1,0,43,15,1
319,5,4,4.312,0.312,0,44,16,1
320,1,0,1,1,0,38,1,1
320,2,1,2,1,0,39,2,1
320,3,2,3,1,0,40,3,1
320,4,3,3.074,0.074,0,41,4,1
321,1,0,1,1,0,38,10,1
321,2,1,2,1,0,39,11,1
321,3,2,3,1,0,40,12,1
321,4,3,3.914,0.914,0,41,13,1
322,1,0,1,1,0,38,9,1
322,2,1,2,1,0,39,10,1
322,3,2,3,1,0,40,11,1
322,4,3,4,1,0,41,12,1
322,5,4,5,1,0,42,13,1
322,6,5,6,1,0,43,14,1
322,7,6,7,1,0,44,15,1
322,8,7,8,1,0,45,16,1
322,9,8,9,1,1,46,17,1
322,10,9,9.952,0.952,0,47,18,1
323,1,0,1,1,0,21,4,1
323,2,1,1.914,0.914,0,22,5,1
324,1,0,1,1,0,68,12,1
324,2,1,2,1,0,69,13,1
324,3,2,3,1,0,70,14,1
324,4,3,4,1,0,71,15,1
324,5,4,4.561,0.561,0,72,16,1
325,1,0,1,1,0,47,12,1
325,2,1,2,1,0,48,13,1
325,3,2,3,1,0,49,14,1
325,4,3,3.314,0.314,0,50,15,1
326,1,0,1,1,3,69,8,1
326,2,1,2,1,0,70,9,1
326,3,2,3,1,0,71,10,1
326,4,3,4,1,0,72,11,1
326,5,4,5,1,0,73,12,1
326,6,5,5.104,0.104,0,74,13,1
327,1,0,1,1,0,45,11,1
327,2,1,2,1,0,46,12,1
327,3,2,3,1,0,47,13,1
327,4,3,4,1,0,48,14,1
327,5,4,5,1,0,49,15,1
327,6,5,6,1,0,50,16,1
327,7,6,7,1,0,51,17,1
327,8,7,7.781,0.781,0,52,18,1
328,1,0,1,1,0,83,4,1
328,2,1,2,1,0,84,5,1
328,3,2,3,1,1,85,6,1
328,4,3,4,1,0,86,7,1
328,5,4,5,1,2,87,8,1
328,6,5,5.844,0.844,0,88,9,1
329,1,0,1,1,0,60,3,1
329,2,1,1.478,0.478,0,61,4,1
330,1,0,1,1,0,71,13,1
330,2,1,2,1,1,72,14,1
330,3,2,3,1,1,73,15,1
330,4,3,4,1,1,74,16,1
330,5,4,4.111,0.111,0,75,17,1
331,1,0,1,1,0,48,9,1
331,2,1,2,1,0,49,10,1
331,3,2,3,1,0,50,11,1
331,4,3,4,1,0,51,12,1
331,5,4,5,1,0,52,13,1
331,6,5,6,1,0,53,14,1
331,7,6,7,1,0,54,15,1
331,8,7,8,1,0,55,16,1
331,9,8,8.698,0.698,1,56,17,1
332,1,0,1,1,0,71,2,1
332,2,1,2,1,1,72,3,1
332,3,2,2.568,0.568,1,73,4,1
333,1,0,1,1,0,56,13,1
333,2,1,2,1,0,57,14,1
333,3,2,3,1,0,58,15,1
333,4,3,3.893,0.893,0,59,16,1
334,1,0,1,1,0,60,11,1
334,2,1,2,1,0,61,12,1
334,3,2,3,1,0,62,13,1
334,4,3,3.627,0.627,0,63,14,1
335,1,0,1,1,0,36,11,1
335,2,1,2,1,1,37,12,1
335,3,2,3,1,0,38,13,1
335,4,3,4,1,0,39,14,1
335,5,4,5,1,0,40,15,1
335,6,5,5.591,0.591,0,41,16,1
336,1,0,1,1,1,49,7,1
336,2,1,1.24,0.24,1,50,8,1
337,1,0,1,1,0,50,11,1
337,2,1,1.071,0.071,0,51,12,1
338,1,0,1,1,0,45,11,1
